ApplNo,ApplType,ApplPublicNotes,SponsorName
210041,ANDA,,AMNEAL
210042,ANDA,,AMNEAL PHARMS
210043,ANDA,,AMNEAL
210044,ANDA,,AMNEAL
210045,NDA,,PURPLE BIOTECH
210046,ANDA,,AMNEAL
210047,ANDA,,AMNEAL
210048,ANDA,,MAIA PHARMS INC
210050,ANDA,,TEVA PHARMS USA
210051,ANDA,,AMNEAL
210052,ANDA,,AMNEAL PHARMS NY
210053,ANDA,,SIGMAPHARM LABS LLC
210054,ANDA,,AJANTA PHARMA LTD
210058,ANDA,,ZYDUS PHARMS
210059,ANDA,,NUVO PHARM
210060,ANDA,,ALEMBIC
210063,NDA,,AVYXA HOLDINGS
210064,NDA,,TEVA PHARMS USA
210066,ANDA,,HETERO LABS LTD V
210067,ANDA,,MACLEODS PHARMS LTD
210068,ANDA,,NOVAST LABS
210069,ANDA,,DR REDDYS
210070,ANDA,,APOTEX
210071,ANDA,,CSPC OUYI
210072,ANDA,,MYLAN LABS LTD
210073,ANDA,,SUNSHINE LAKE
210077,ANDA,,STRIDES PHARMA
210078,ANDA,,STRIDES SOFTGELS
210079,ANDA,,NESHER PHARMS
210080,ANDA,,NESHER PHARMS
210081,ANDA,,TWI PHARMS
210082,ANDA,,DR REDDYS LABS INC
210083,ANDA,,SAGENT
210086,ANDA,,ZYDUS PHARMS
210087,ANDA,,TEVA PHARMS USA INC
210088,ANDA,,SUN PHARM
210089,BLA,,CIS BIO INTL
210091,ANDA,,APOTEX
210092,ANDA,,GLAND
210093,ANDA,,PURACAP PHARM LLC
210095,ANDA,,DR REDDYS LABS SA
210096,ANDA,,ENDO OPERATIONS
210097,ANDA,,STRIDES PHARMA
210098,ANDA,,CHARTWELL RX
210102,ANDA,,GLAND
210105,ANDA,,AMNEAL PHARMS NY
210106,ANDA,,AMPHASTAR PHARMS INC
210107,ANDA,,ZYDUS LIFESCIENCES
210111,ANDA,,BRECKENRIDGE
210114,ANDA,,DR REDDYS
210115,NDA,,ASTELLAS
210117,ANDA,,ZYDUS PHARMS
210118,ANDA,,TEVA PHARMS USA
210119,ANDA,,LUPIN PHARMS
210123,ANDA,,GLAND
210124,ANDA,,GLAND
210125,ANDA,,TRUPHARMA
210126,ANDA,,GLAND
210128,ANDA,,MYLAN
210129,ANDA,,RISING
210130,ANDA,,MYLAN
210132,NDA,,MAYNE PHARMA
210133,ANDA,,PRINSTON PHARMA INC
210134,NDA,,AMPHASTAR PHARMS INC
210136,NDA,,BRAEBURN
210137,ANDA,,UNIQUE
210138,ANDA,,AJANTA PHARMA LTD
210139,ANDA,,WES PHARMA INC
210140,ANDA,,ZYDUS LIFESCIENCES
210142,ANDA,,TEVA PHARMS USA INC
210144,ANDA,,ALEMBIC PHARMS LTD
210145,ANDA,,DR REDDYS
210148,ANDA,,ACCORD HLTHCARE INC
210149,ANDA,,GUARDIAN DRUG
210150,ANDA,,TORRENT
210152,ANDA,,BIONPHARMA
210153,ANDA,,ZYDUS PHARMS
210154,ANDA,,ZYDUS PHARMS
210155,ANDA,,AMNEAL PHARMS
210156,ANDA,,TORRENT
210157,ANDA,,RISING
210158,ANDA,,MICRO LABS
210159,ANDA,,TORRENT PHARMA INC
210160,ANDA,,TORRENT PHARMS LTD
210162,ANDA,,MYLAN TECH VIATRIS
210163,ANDA,,APPCO
210164,ANDA,,APOTEX
210165,ANDA,,COREPHARMA
210166,NDA,,TAKEDA PHARMS USA
210169,ANDA,,MSN
210171,ANDA,,SUN PHARM INDUSTRIES
210172,ANDA,,ALEMBIC PHARMS LTD
210173,ANDA,,ALEMBIC PHARMS LTD
210174,ANDA,,AMNEAL
210175,ANDA,,ASCENT PHARMS INC
210176,ANDA,,ASCENT PHARMS INC
210178,ANDA,,COSETTE
210179,ANDA,,NAVINTA LLC
210180,ANDA,,ACCORD HLTHCARE
210181,ANDA,,CONCORD BIOTECH LTD
210183,ANDA,,LUPIN LTD
210184,ANDA,,ZYDUS PHARMS
210185,ANDA,,ZYDUS PHARMS
210186,ANDA,,AMNEAL PHARMS NY
210187,ANDA,,MICRO LABS USA
210188,ANDA,,CADILA
210189,ANDA,,ZYDUS LIFESCIENCES
210190,ANDA,,GLENMARK PHARMS LTD
210191,ANDA,,TARO
210192,NDA,,VIIV HLTHCARE
210194,ANDA,,PADAGIS ISRAEL
210196,ANDA,,AUCTA
210197,ANDA,,DEVA HOLDING AS
210198,ANDA,,CADILA
210199,ANDA,,ZYDUS PHARMS
210200,ANDA,,EPIC PHARMA LLC
210201,ANDA,,ACQ PHARMA
210203,ANDA,,HETERO LABS LTD V
210204,ANDA,,ZYDUS PHARMS
210207,ANDA,,PIRAMAL
210208,ANDA,,LUPIN LTD
210209,ANDA,,LUPIN LTD
210211,ANDA,,WES PHARMA INC
210212,ANDA,,MSN LABORATORIES PRIVATE LTD
210213,ANDA,,MSN LABS PVT LTD
210214,ANDA,,DR REDDYS
210215,ANDA,,ATHEM
210217,ANDA,,COSETTE
210218,ANDA,,UBI
210219,ANDA,,ALKEM LABS LTD
210220,ANDA,,ALKEM LABS LTD
210221,ANDA,,ALKEM LABS LTD
210223,ANDA,,UBI
210224,ANDA,,ALKEM LABS LTD
210225,ANDA,,PADAGIS ISRAEL
210226,ANDA,,LUPIN
210227,ANDA,,XIROMED
210228,ANDA,,THINQ PHARM-CRO PVT
210231,ANDA,,AMRING PHARMS
210233,ANDA,,NAARI PTE LTD
210234,ANDA,,TEVA PHARMS
210235,NDA,,PRAXAIR DISTRIBUTION INC
210236,ANDA,,HETERO LABS LTD V
210237,NDA,,MYLAN LABS
210238,NDA,,AKARX INC
210240,ANDA,,HETERO USA INC
210241,ANDA,,NOVEL LABS INC
210243,ANDA,,GRANULES
210244,ANDA,,EUGIA PHARMA
210246,ANDA,,APOTEX
210248,ANDA,,MACLEODS PHARMS LTD
210249,ANDA,,EUGIA PHARMA
210250,ANDA,,THINQ PHARM-CRO PVT
210251,NDA,,GILEAD SCIENCES INC
210252,ANDA,,BIONPHARMA
210254,ANDA,,CIPLA LIMITED
210255,ANDA,,CIPLA
210256,ANDA,,TEVA PHARMS USA
210257,ANDA,,FRESENIUS KABI USA
210259,NDA,,ASTRAZENECA
210260,ANDA,,CADILA PHARMS LTD
210263,ANDA,,ALEMBIC
210264,ANDA,,GLENMARK PHARMS LTD
210265,ANDA,,UNIV TX SW MEDCTR
210267,ANDA,,NOVAST LABS
210268,ANDA,,CHARTWELL RX
210270,ANDA,,NOVAST LABS
210272,ANDA,,DIFGEN PHARMS
210274,NDA,,ZHEJIANG NOVUS PHARM
210275,ANDA,,MYLAN
210278,ANDA,,GLENMARK PHARMS LTD
210279,ANDA,,ADARE PHARMS INC
210281,ANDA,,AUSTARPHARMA
210282,NDA,,HOSPIRA
210283,ANDA,,HOSPIRA
210285,ANDA,,SAWAI USA
210291,ANDA,,SHILPA MEDICARE LTD
210292,ANDA,,INDOCO
210293,ANDA,,ORYZA
210294,ANDA,,AM REGENT
210296,NDA,,BANNER LIFE SCIENCES
210297,ANDA,,SANDOZ INC
210300,ANDA,,SUN PHARM
210301,ANDA,,ALEMBIC
210302,ANDA,,ALEMBIC
210303,NDA,,CIPLA USA
210305,ANDA,,CIPLA
210307,ANDA,,LUPIN LTD
210308,NDA,,SUN PHARM
210309,ANDA,,GLENMARK PHARMS LTD
210311,ANDA,,INDOCO REMEDIES
210312,ANDA,,INDOCO REMEDIES
210315,ANDA,,MAIA PHARMS INC
210316,ANDA,,ALKEM LABS LTD
210317,ANDA,,TEVA PHARMS USA INC
210318,ANDA,,GLENMARK SPECLT
210319,ANDA,,SETON PHARMS
210321,ANDA,,EUGIA PHARMA
210322,ANDA,,CIPLA
210323,ANDA,,CIPLA
210326,NDA,,FRESENIUS KABI USA
210327,ANDA,,SHILPA
210331,NDA,,ALIMERA SCIENCES INC
210332,ANDA,,FRESENIUS KABI USA
210333,ANDA,,MEITHEAL
210334,ANDA,,MEITHEAL
210335,ANDA,,CIPLA
210337,ANDA,,DR REDDYS
210338,ANDA,,JUBILANT GENERICS
210339,ANDA,,SINOTHERAPEUTICS INC
210341,ANDA,,ALEMBIC
210342,ANDA,,CHARTWELL MOLECULAR
210344,ANDA,,STRIDES PHARMA
210346,ANDA,,STRIDES PHARMA
210347,ANDA,,STRIDES PHARMA
210352,ANDA,,CIPLA
210354,ANDA,,ASCENT PHARMS INC
210356,ANDA,,FRESENIUS KABI USA
210361,NDA,,JOURNEY
210362,ANDA,,CIPLA
210363,ANDA,,BELOTECA
210364,ANDA,,AUROBINDO PHARMA USA
210365,NDA,,JAZZ PHARMS RES
210369,ANDA,,GLENMARK PHARMS LTD
210370,ANDA,,VISTAPHARM LLC
210371,ANDA,,ABHAI LLC
210374,ANDA,,DEVA HOLDING AS
210375,ANDA,,DR REDDYS
210377,ANDA,,MACLEODS PHARMS LTD
210378,ANDA,,MACLEODS PHARMS LTD
210380,ANDA,,MACLEODS PHARMS LTD
210381,ANDA,,MACLEODS PHARMS LTD
210382,ANDA,,TWI PHARMS
210383,ANDA,,NOVAST LABS
210384,ANDA,,SOMERSET THERAPS LLC
210385,ANDA,,AUROBINDO PHARMA
210388,ANDA,,JUBILANT GENERICS
210390,ANDA,,TORRENT
210392,ANDA,,AJANTA PHARMA LTD
210393,ANDA,,GLENMARK PHARMS LTD
210394,ANDA,,AJANTA PHARMA LTD
210395,ANDA,,ZYDUS PHARMS
210396,ANDA,,TORRENT
210397,ANDA,,PHARMASCIENCE INC
210401,ANDA,,YILING
210402,ANDA,,AMNEAL
210403,ANDA,,JUBILANT GENERICS
210407,ANDA,,TORRENT
210409,ANDA,,HETERO LABS LTD III
210410,ANDA,,FRESENIUS KABI USA
210414,ANDA,,PRINSTON INC
210416,ANDA,,DEVA HOLDING AS
210420,ANDA,,QILU PHARM HAINAN
210423,ANDA,,ALEMBIC
210424,ANDA,,GRANULES
210425,ANDA,,GRANULES
210428,NDA,,SPIL
210431,ANDA,,TORRENT
210432,ANDA,,RISING
210434,ANDA,,CIPLA LTD
210435,ANDA,,CIPLA
210436,ANDA,,SOLA PHARMS
210437,ANDA,,PIRAMAL CRITICAL
210440,ANDA,,ALKEM LABS LTD
210441,ANDA,,APPCO
210445,ANDA,,APOTEX INC
210446,ANDA,,APOTEX
210448,ANDA,,APOTEX
210450,NDA,,ABBVIE
210451,ANDA,,TEVA PHARMS USA
210452,ANDA,,GLAND
210453,ANDA,,AUROBINDO PHARMA
210454,ANDA,,EUGIA PHARMA
210455,NDA,,JANSSEN PRODS
210457,ANDA,,STRIDES PHARMA
210458,ANDA,,ALEMBIC
210459,ANDA,,ALEMBIC
210460,ANDA,,MSN
210461,ANDA,,MSN
210464,ANDA,,DR REDDYS
210465,ANDA,,DR REDDYS
210466,ANDA,,SUN PHARM
210467,ANDA,,SUN PHARM
210469,ANDA,,TWI PHARMS
210470,ANDA,,SUN PHARM
210473,ANDA,,SUN PHARM
210476,ANDA,,ALEMBIC
210479,ANDA,,AUROBINDO PHARMA LTD
210480,ANDA,,LOTUS PHARM CO LTD
210481,ANDA,,SANDOZ INC
210482,ANDA,,ANI PHARMS
210484,ANDA,,ELITE LABS INC
210488,ANDA,,TEVA PHARMS USA
210491,NDA,,VERTEX PHARMS INC
210492,ANDA,,SUN PHARM INDS LTD
210493,NDA,,HELSINN HLTHCARE
210496,NDA,,ARRAY BIOPHARMA INC
210497,ANDA,,ACCORD HLTHCARE
210498,NDA,,ARRAY BIOPHARMA INC
210499,ANDA,,ACCORD HLTHCARE
210500,ANDA,,HETERO LABS LTD III
210502,ANDA,,DR REDDYS LABS LTD
210503,ANDA,,LAURUS LABS LTD
210506,ANDA,,ASCENT PHARMS INC
210507,ANDA,,UNICHEM
210508,ANDA,,ETON
210509,ANDA,,AMNEAL
210510,ANDA,,ABHAI LLC
210514,ANDA,,PRINSTON PHARMA INC
210515,ANDA,,ALEMBIC
210519,ANDA,,ALKEM LABS LTD
210524,ANDA,,IONETIX
210525,ANDA,,GENEYORK PHARMS
210526,NDA,,TRIS PHARMA INC
210527,ANDA,,ALEMBIC
210531,ANDA,,MYLAN
210532,ANDA,,EPIC PHARMA LLC
210534,ANDA,,ALKEM LABS LTD
210536,ANDA,,ALEMBIC
210537,ANDA,,ALEMBIC
210538,ANDA,,ZYDUS PHARMS
210539,ANDA,,GLENMARK PHARMS LTD
210540,NDA,,MYLAN LABS LTD
210541,ANDA,,ZYDUS PHARMS USA INC
210542,ANDA,,ZYDUS PHARMS USA INC
210543,ANDA,,CHARTWELL RX
210544,ANDA,,CHARTWELL RX
210545,ANDA,,LUPIN LTD
210546,ANDA,,LUPIN LTD
210548,ANDA,,LUPIN LTD
210549,ANDA,,TARO
210551,ANDA,,AMNEAL
210552,ANDA,,QILU
210554,ANDA,,AMNEAL
210555,ANDA,,ALKEM LABS LTD
210556,ANDA,,GLENMARK PHARMS LTD
210557,NDA,,COSETTE
210558,ANDA,,SOMERSET THERAPS LLC
210559,ANDA,,INDCHEMIE HEALTH
210560,ANDA,,ALEMBIC
210562,ANDA,,CHARTWELL RX
210563,NDA,,PHARMACYCLICS LLC
210565,NDA,,ALCON LABS INC
210566,NDA,,MAYNE PHARMA
210567,ANDA,,LUPIN LTD
210568,ANDA,,ALKEM LABS LTD
210569,ANDA,,UPSHER SMITH LABS
210570,ANDA,,ALKEM LABS LTD
210571,ANDA,,UPSHER SMITH LABS
210572,ANDA,,CHARTWELL RX
210574,ANDA,,ALKEM LABS LTD
210575,ANDA,,ZYDUS PHARMS
210576,ANDA,,AMNEAL
210577,ANDA,,AMNEAL PHARMS CO
210579,ANDA,,MISEMER
210582,ANDA,,CHARTWELL RX
210583,NDA,,BAUDAX
210585,ANDA,,RENATA
210587,ANDA,,POLYGEN PHARMS
210588,ANDA,,NOVITIUM PHARMA
210589,NDA,,FRESENIUS KABI USA
210593,ANDA,,SPIL
210594,ANDA,,HIKMA
210595,NDA,,COVIS
210596,ANDA,,PRINSTON INC
210597,ANDA,,PRINSTON INC
210598,NDA,,MYLAN IRELAND LTD
210599,ANDA,,QINGDAO BAHEAL PHARM
210601,ANDA,,APOTEX INC
210602,ANDA,,ANNORA PHARMA
210604,ANDA,,EUGIA PHARMA
210605,BLA,,MYLAN PHARMS INC
210606,ANDA,,RISING
210607,NDA,,60 DEGREES PHARMS
210608,ANDA,,PRINSTON INC
210609,ANDA,,PRINSTON INC
210610,ANDA,,UPSHER SMITH LABS
210611,ANDA,,NOVAST LABS
210612,ANDA,,NOVAST LABS
210614,ANDA,,NOVAST LABS
210615,ANDA,,SHILPA MEDICARE LTD
210616,ANDA,,CHARTWELL RX
210619,ANDA,,AMNEAL
210622,ANDA,,HETERO LABS LTD III
210623,ANDA,,NOVAST LABS
210625,ANDA,,EUGIA PHARMA
210626,ANDA,,AUROBINDO PHARMA LTD
210628,ANDA,,UMEDICA
210629,ANDA,,LUPIN
210632,NDA,,FRESENIUS KABI USA
210634,ANDA,,APOZEAL PHARMS
210639,ANDA,,XIROMED
210640,ANDA,,SOMERSET THERAPS LLC
210642,ANDA,,AUROBINDO PHARMA LTD
210644,ANDA,,ABHAI LLC
210647,ANDA,,ALKEM LABS LTD
210649,NDA,,MACLEODS PHARMS LTD
210651,ANDA,,RHODES PHARMS
210652,ANDA,,ADAPTIS
210653,ANDA,,TRUPHARMA
210654,ANDA,,PURACAP PHARM LLC
210655,NDA,,INDIVIOR
210656,NDA,,PFIZER
210658,ANDA,,ZYDUS PHARMS
210659,ANDA,,EUGIA PHARMA
210660,NDA,,EXELA PHARMA
210661,NDA,,AVYXA HOLDINGS
210662,ANDA,,BRECKENRIDGE
210663,ANDA,,SANKALP LIFECARE
210664,ANDA,,ACELLA
210665,ANDA,,FRESENIUS KABI USA
210666,ANDA,,FRESENIUS KABI USA
210667,ANDA,,SUNSHINE
210668,ANDA,,NOVAST LABS
210670,ANDA,,DR REDDYS
210673,ANDA,,SCIEGEN PHARMS INC
210674,ANDA,,AMNEAL PHARMS NY
210675,ANDA,,EPIC PHARMA LLC
210676,ANDA,,AUROBINDO PHARMA LTD
210677,ANDA,,AUROBINDO PHARMA LTD
210678,ANDA,,AUROBINDO PHARMA LTD
210680,ANDA,,RUBICON RESEARCH
210681,ANDA,,NOVITIUM PHARMA
210682,ANDA,,CADILA PHARMS LTD
210683,ANDA,,BEXIMCO PHARMS USA
210685,ANDA,,MSN LABORATORIES PRIVATE LTD
210686,ANDA,,MSN
210687,ANDA,,MSN
210688,ANDA,,MSN
210689,ANDA,,LUPIN LTD
210692,ANDA,,HETERO LABS LTD III
210696,ANDA,,EUGIA PHARMA
210697,ANDA,,EUGIA PHARMA
210698,ANDA,,DR REDDYS
210700,ANDA,,ZYDUS LIFESCIENCES
210701,ANDA,,APOTEX
210702,ANDA,,CHARTWELL RX
210704,ANDA,,UNICHEM
210705,ANDA,,AJANTA PHARMA LTD
210707,ANDA,,ABHAI LLC
210708,ANDA,,AUROBINDO PHARMA
210709,NDA,,NODEN PHARMA
210710,ANDA,,MYLAN LABS LTD
210711,ANDA,,P AND L
210712,ANDA,,P AND L
210714,ANDA,,BELOTECA
210715,ANDA,,CIPLA
210716,ANDA,,CHARTWELL RX
210717,ANDA,,BIONPHARMA
210718,ANDA,,PIRAMAL
210719,ANDA,,PPI-DAC
210720,ANDA,,TARO
210721,ANDA,,APOTEX
210722,ANDA,,GRANULES
210726,ANDA,,TEVA PHARMS USA
210727,ANDA,,STEVENS J
210729,ANDA,,ORIENT PHARMA CO LTD
210730,NDA,,TREVENA
210732,ANDA,,HIKMA
210733,ANDA,,STRIDES PHARMA
210735,NDA,,EUGIA PHARMA SPECLTS
210736,ANDA,,ANDA REPOSITORY
210737,NDA,,NORDIC GRP
210738,ANDA,,STEVENS J
210739,ANDA,,AMNEAL
210740,ANDA,,AUROBINDO PHARMA LTD
210741,ANDA,,AUROBINDO PHARMA LTD
210742,ANDA,,APPCO
210746,ANDA,,VISTAPHARM LLC
210747,ANDA,,COSETTE
210748,ANDA,,LUPIN LTD
210753,ANDA,,THE J MOLNER
210754,ANDA,,CEDIPROF INC
210755,ANDA,,GUARDIAN DRUG
210756,ANDA,,LUPIN LTD
210757,ANDA,,GRANULES
210758,ANDA,,SPECGX LLC
210760,ANDA,,SUN PHARM
210761,ANDA,,SUN PHARM
210762,ANDA,,FRESENIUS KABI USA
210763,ANDA,,MYLAN LABS LTD
210764,ANDA,,ANDA REPOSITORY
210765,ANDA,,COSETTE
210766,ANDA,,PHARM ASSOC
210770,ANDA,,EUGIA PHARMA SPECLTS
210771,ANDA,,PRINSTON INC
210773,ANDA,,HQ SPCLT PHARMA
210774,ANDA,,APOTEX
210775,ANDA,,ELYSIUM
210777,ANDA,,MAIA PHARMS INC
210778,ANDA,,GLENMARK PHARMS LTD
210782,ANDA,,TORRENT
210783,ANDA,,MACLEODS PHARMS LTD
210784,ANDA,,SUN PHARM
210785,ANDA,,STRIDES PHARMA
210786,ANDA,,NOVAST LABS
210787,NDA,,LAURUS LABS LTD
210788,ANDA,,HIKMA
210789,ANDA,,DR REDDYS LABS SA
210790,ANDA,,AMNEAL PHARMS CO
210793,NDA,,ACADIA PHARMS INC
210794,ANDA,,ZYDUS PHARMS
210795,NDA,,GLAXOSMITHKLINE
210796,NDA,,MACLEODS PHARMS LTD
210797,NDA,,CLIVUNEL INC
210799,ANDA,,NOVITIUM PHARMA
210801,ANDA,,LUPIN LTD
210802,ANDA,,AMRING PHARMS
210804,ANDA,,MSN PHARMACEUTICALS INC
210805,ANDA,,MSN LABORATORIES PRIVATE LTD
210806,NDA,,MSD MERCK CO
210807,NDA,,MSD MERCK CO
210809,ANDA,,GLENMARK PHARMS LTD
210811,ANDA,,CIPLA LIMITED
210812,ANDA,,CIPLA LTD
210814,ANDA,,SUN PHARM INDS LTD
210816,NDA,,LISS AMERICA LLC
210817,ANDA,,DR REDDYS LABS SA
210818,ANDA,,ALVOGEN
210819,ANDA,,UNICHEM
210821,NDA,,BAUSCH LOMB IRELAND
210822,ANDA,,DEXCEL LTD
210823,ANDA,,EUGIA PHARMA
210824,ANDA,,QILU PHARM HAINAN
210826,ANDA,,AUROBINDO PHARMA LTD
210828,NDA,,UIHC PET IMAGING
210830,ANDA,,AMNEAL
210831,ANDA,,AMNEAL
210833,NDA,,OTTER PHARMS
210834,ANDA,,SUN PHARM
210835,ANDA,,XIROMED
210838,ANDA,,SPIL
210839,ANDA,,AMNEAL
210842,ANDA,,PIRAMAL CRITICAL
210844,NDA,,PRAXAIR MEXICO
210845,ANDA,,MICRO LABS
210847,ANDA,,YILING
210848,ANDA,,MYLAN LABS LTD
210849,ANDA,,NORVIUM BIOSCIENCE
210850,NDA,,MAIA PHARMS INC
210852,NDA,,AVYXA HOLDINGS
210854,NDA,,GENENTECH INC
210855,ANDA,,CIPLA
210856,ANDA,,HISUN PHARM HANGZHOU
210857,ANDA,,ZYDUS PHARMS USA INC
210859,ANDA,,HETERO LABS LTD III
210861,NDA,,BAYER HLTHCARE
210864,NDA,,LUPIN
210865,NDA,,MYLAN LABS LTD
210867,NDA,,MDGH
210868,NDA,,PFIZER
210871,ANDA,,LUOXIN AUROVITAS
210872,NDA,,ZUREX PHARMA
210874,NDA,,ASTRAZENECA AB
210875,NDA,,SUMITOMO PHARMA AM
210876,ANDA,,TEVA PHARMS USA
210880,NDA,,HETERO LABS UNIT III
210882,ANDA,,SOMERSET THERAPS LLC
210884,NDA,,TONIX MEDS
210889,ANDA,,DR REDDYS
210891,ANDA,,YILING
210892,ANDA,,GLAND
210893,ANDA,,PADAGIS ISRAEL
210895,NDA,,COSETTE
210897,ANDA,,LUPIN
210899,ANDA,,LAURUS LABS LTD
210900,ANDA,,LAURUS LABS LTD
210901,ANDA,,AMNEAL
210902,ANDA,,AMNEAL
210906,NDA,,HQ SPCLT PHARMA
210907,ANDA,,UNICHEM
210910,NDA,,COSMO TECHNOLOGIES
210911,ANDA,,ZYDUS PHARMS USA INC
210913,NDA,,SUN PHARM
210914,ANDA,,HETERO LABS LTD III
210915,ANDA,,TEVA PHARMS USA
210916,ANDA,,SANDOZ INC
210917,ANDA,,NOVAST LABS
210918,ANDA,,RICONPHARMA LLC
210920,ANDA,,BIONPHARMA
210921,ANDA,,AUROBINDO PHARMA
210922,NDA,,ALNYLAM PHARMS INC
210923,NDA,,VANCOCIN ITALIA
210924,ANDA,,ACTAVIS ELIZABETH
210927,ANDA,,PRINSTON INC
210928,ANDA,,TEVA PHARMS USA
210929,ANDA,,HANGZHOU ZHONGMEI
210931,ANDA,,SHILPA
210933,NDA,,ALCON LABS INC
210935,ANDA,,SCIEGEN PHARMS INC
210936,ANDA,,SPECGX LLC
210942,NDA,,SCILEX PHARMS
210944,ANDA,,MACLEODS PHARMS LTD
210945,ANDA,,MSN
210947,ANDA,,INGENUS PHARMS LLC
210948,ANDA,,AIZANT
210951,NDA,,JANSSEN BIOTECH
210953,ANDA,,AMNEAL PHARMS CO
210954,ANDA,,AMNEAL PHARMS CO
210955,ANDA,,BEXIMCO PHARMS USA
210958,ANDA,,STRIDES PHARMA
210959,ANDA,,LAURUS
210961,ANDA,,SENORES PHARMS
210962,ANDA,,AMNEAL
210963,ANDA,,LAURUS LABS LTD
210965,ANDA,,EUGIA PHARMA
210966,ANDA,,EUGIA PHARMA
210967,ANDA,,EUGIA PHARMA
210968,ANDA,,EUGIA PHARMA
210969,ANDA,,EUGIA PHARMA
210971,ANDA,,NOVITIUM PHARMA
210976,ANDA,,WATSON LABS INC
210978,ANDA,,TARO
210979,ANDA,,FOSUN PHARMA
210980,ANDA,,RISING
210984,ANDA,,NOVAST LABS
210985,ANDA,,NOVAST LABS
210986,ANDA,,ENCUBE
210989,ANDA,,AMRING PHARMS
210991,ANDA,,SHILPA
210992,ANDA,,GRANULES
210993,ANDA,,SANDOZ INC
210994,ANDA,,AMNEAL
210997,NDA,,EXELA PHARMA
210998,ANDA,,ENCUBE ETHICALS
211001,ANDA,,MEITHEAL
211002,ANDA,,MEITHEAL
211003,ANDA,,MEITHEAL
211004,ANDA,,NANJING KING-FRIEND
211005,ANDA,,NANJING KING-FRIEND
211007,ANDA,,NANJING KING-FRIEND
211009,ANDA,,ASCENT PHARMS INC
211010,ANDA,,MACLEODS PHARMS LTD
211011,ANDA,,INGENUS PHARMS LLC
211012,ANDA,,AJANTA PHARMA LTD
211013,ANDA,,INVENTIA
211015,ANDA,,SOMERSET THERAPS LLC
211016,ANDA,,CAPLIN
211019,ANDA,,COSETTE
211020,ANDA,,GRAVITI PHARMS
211021,ANDA,,JIANGSU HANSOH PHARM
211022,ANDA,,APOTEX
211023,ANDA,,WES PHARMA INC
211024,ANDA,,PRINSTON PHARMA INC
211026,ANDA,,SEASONS BIOTECHNOLOGY (TAIZHOU) CO LTD
211027,ANDA,,MYLAN
211029,ANDA,,GLAND
211030,ANDA,,GLAND
211031,ANDA,,BRECKENRIDGE
211032,ANDA,,TEVA PHARMS USA
211033,ANDA,,ALEMBIC
211034,ANDA,,DR REDDYS
211035,ANDA,,SOMERSET
211036,ANDA,,SOMERSET THERAPS LLC
211038,ANDA,,SUVEN PHARMS
211039,NDA,,BAUSCH LOMB IRELAND
211040,ANDA,,NOVITIUM PHARMA
211041,ANDA,,NOVITIUM PHARMA
211043,ANDA,,TEVA PHARMS USA
211044,ANDA,,TEVA PHARMS USA INC
211045,ANDA,,POLYGEN PHARMS
211047,ANDA,,ENCUBE ETHICALS
211049,ANDA,,SUNSHINE
211050,ANDA,,E5 PHARMA INC
211051,ANDA,,TEVA PHARMS USA
211052,ANDA,,YICHANG HUMANWELL
211053,ANDA,,AUROBINDO PHARMA LTD
211055,ANDA,,AUROBINDO PHARMA
211056,ANDA,,IPCA LABS LTD
211058,ANDA,,AUROBINDO PHARMA
211059,ANDA,,AUROBINDO PHARMA LTD
211060,ANDA,,AJANTA PHARMA LTD
211061,ANDA,,APPCO
211062,ANDA,,HIBROW HLTHCARE
211063,ANDA,,CHARTWELL RX
211064,ANDA,,ATHEM
211065,ANDA,,HETERO LABS LTD V
211066,ANDA,,ALEMBIC PHARMS LTD
211067,ANDA,,APOTEX
211068,ANDA,,YUNG SHIN PHARM
211069,ANDA,,ZYDUS LIFESCIENCES
211072,ANDA,,UBI
211073,ANDA,,MACLEODS PHARMS LTD
211074,ANDA,,ZYDUS PHARMS
211075,ANDA,,GRANULES
211076,ANDA,,DR REDDYS
211077,ANDA,,PERRIGO PHARMA INTL
211078,ANDA,,AMNEAL
211079,ANDA,,AMNEAL
211080,ANDA,,PRINSTON INC
211081,ANDA,,PROVEPHARM SAS
211082,ANDA,,GLENMARK PHARMS LTD
211083,ANDA,,ACCORD HLTHCARE
211084,ANDA,,SIGMAPHARM LABS LLC
211085,ANDA,,CIPLA LTD
211086,ANDA,,EXELA PHARMA
211087,ANDA,,FRESENIUS KABI USA
211088,ANDA,,RISING
211089,ANDA,,ALKEM LABS LTD
211090,ANDA,,BIOCON PHARMA
211091,ANDA,,EXELA PHARMA
211092,ANDA,,AMNEAL PHARMS
211094,ANDA,,TEVA PHARMS USA INC
211096,ANDA,,CIVICA
211097,ANDA,,APOTEX
211099,ANDA,,GLAND
211100,ANDA,,YICHANG HUMANWELL
211101,ANDA,,MSN LABORATORIES PRIVATE LTD
211103,ANDA,,LUPIN
211106,ANDA,,ABHAI LLC
211107,ANDA,,TORRENT
211109,NDA,,TETRAPHASE PHARMS
211111,ANDA,,AMNEAL
211116,ANDA,,CROSSMEDIKA SA
211117,ANDA,,EDENBRIDGE PHARMS
211119,ANDA,,AJANTA PHARMA LTD
211120,ANDA,,LAURUS LABS LTD
211121,ANDA,,EUGIA PHARMA
211122,ANDA,,RISING
211123,ANDA,,SUN PHARM INDS
211124,ANDA,,MYLAN PHARMS INC
